Net Sales,Duration,Agency Type,ID,Product Name,Commision (in value),Destination,Distribution Channel,Age,Agency
20.0,32,1,5658,1,0.0,36,1,36,7
10.0,3,1,3515,10,0.0,61,1,36,7
15.0,5,1,38184,10,0.0,74,1,36,7
22.5,35,0,45131,17,5.63,74,1,41,2
48.3,16,0,23779,9,12.07,74,1,46,2
62.0,95,0,9450,24,24.8,35,1,55,8
24.0,16,1,7751,10,0.0,74,1,36,7
20.0,39,1,27145,1,0.0,36,1,36,7
34.0,31,1,5216,1,0.0,15,1,36,7
109.0,10,1,22221,1,0.0,44,1,36,7
11.0,14,1,3515,10,0.0,15,1,36,7
20.0,32,1,23403,1,0.0,83,1,36,7
99.0,89,1,20973,16,42.18,88,1,55,6
27.0,3,0,50529,9,6.75,74,1,25,2
9.9,65,0,38245,22,1.33,74,1,48,13
59.4,46,1,22500,16,35.64,1,1,31,6
18.0,7,0,4165,8,6.3,53,1,55,9
9.9,5,1,40569,10,0.0,15,1,36,7
109.0,43,1,3515,1,0.0,40,1,36,7
84.5,87,0,36772,17,21.13,74,1,32,2
79.2,40,1,48989,16,42.18,77,1,35,6
99.0,66,1,22519,16,42.18,1,1,43,6
35.0,145,1,3672,10,0.0,40,1,36,7
17.0,22,1,57038,10,0.0,92,1,32,7
9.9,17,1,57038,16,5.94,1,1,31,6
16.0,33,1,17881,10,0.0,83,1,36,7
39.6,7,1,21220,16,23.76,53,1,30,6
9.9,28,0,47351,22,0.94,74,1,48,13
14.0,17,1,57038,10,0.0,1,1,55,7
80.0,88,1,3515,10,0.0,13,1,28,7
10.0,7,1,27999,10,0.0,88,1,36,7
109.0,145,0,53792,4,42.18,74,1,41,2
109.0,145,0,41456,4,42.18,74,1,55,2
12.0,11,1,42954,10,0.0,35,1,36,7
9.9,10,1,57038,16,35.64,85,1,45,6
13.5,4,0,28748,9,3.38,74,1,38,2
109.0,61,1,31524,16,42.18,62,1,37,6
26.0,14,1,41728,10,0.0,67,1,36,7
26.5,17,0,41238,9,6.63,74,1,28,2
20.0,15,1,23831,1,0.0,53,1,36,7
33.0,3,1,7704,1,0.0,36,1,36,7
109.0,145,0,4069,4,42.18,74,1,37,2
23.0,35,1,26835,10,0.0,53,1,36,7
39.6,7,1,49594,16,23.76,53,1,45,6
34.0,49,1,45400,1,0.0,15,1,36,7
40.0,12,0,42193,9,10.0,74,1,31,2
22.0,3,1,44188,0,0.0,15,1,36,7
20.0,13,1,3515,1,0.0,83,1,36,7
39.6,14,1,10778,16,23.76,53,1,50,6
13.5,4,0,32503,9,3.38,74,1,43,2
41.0,7,1,23626,1,0.0,12,1,36,7
20.0,6,1,28982,1,0.0,53,1,36,7
22.0,8,0,57038,8,7.7,83,1,55,9
109.0,43,1,15602,1,0.0,89,1,55,7
29.7,17,1,39722,16,17.82,83,1,55,6
10.0,40,1,16261,10,0.0,67,1,36,7
39.6,14,1,33258,16,23.76,53,1,27,6
39.6,32,1,14599,16,23.76,88,1,46,6
20.0,7,1,53916,0,0.0,74,1,55,7
49.5,23,1,6219,16,29.7,53,1,49,6
109.0,145,1,36227,5,42.18,89,1,44,11
21.0,23,1,29021,10,0.0,32,1,36,7
9.9,3,0,15926,22,2.0,74,1,48,13
17.0,73,1,16544,10,0.0,36,1,36,7
15.0,4,0,29582,24,6.0,11,1,46,12
109.0,17,1,8335,16,42.18,88,1,38,6
46.0,70,1,25958,10,0.0,89,1,38,7
11.45,145,0,24926,22,3.21,74,1,48,13
68.0,17,1,57038,1,0.0,1,0,55,7
18.0,80,0,34741,9,4.5,74,1,25,2
31.0,8,0,8279,24,12.4,35,1,55,8
10.0,3,1,44350,10,0.0,83,1,33,7
94.5,145,0,32377,9,23.63,74,1,25,2
44.0,6,1,23261,0,0.0,77,1,36,7
10.0,143,1,22271,10,0.0,89,1,35,7
21.0,14,1,51241,10,0.0,92,1,36,7
11.0,105,1,57038,10,0.0,67,1,49,7
30.0,67,1,9160,10,0.0,89,1,55,7
18.0,15,0,23934,8,6.3,36,1,42,9
20.0,93,1,6670,10,0.0,83,1,36,7
29.0,8,1,57038,15,11.02,36,1,48,10
26.0,125,0,20083,8,9.1,81,1,52,9
10.0,20,1,9411,10,0.0,67,1,36,7
28.0,54,1,29502,1,0.0,35,1,36,7
18.0,3,0,57038,8,6.3,53,1,45,9
20.0,73,1,3515,10,0.0,83,1,50,7
23.0,10,1,50132,10,0.0,81,1,36,7
22.0,6,0,34568,8,7.7,83,1,50,9
20.0,3,1,6146,0,0.0,53,1,36,7
9.9,20,0,8096,22,2.56,74,1,48,13
99.0,26,1,33648,16,42.18,76,1,55,6
82.0,31,1,37554,0,0.0,72,1,36,7
80.0,11,1,57038,10,0.0,89,1,55,7
20.0,40,1,4386,0,0.0,67,1,36,7
47.5,41,0,42647,17,11.88,74,1,29,2
37.0,11,1,17798,1,0.0,15,1,36,7
59.4,43,1,23132,16,35.64,29,1,43,6
30.0,14,1,50733,23,10.5,83,0,55,14
23.0,14,1,12212,0,0.0,15,1,36,7
10.0,58,1,22255,10,0.0,53,1,25,7
32.0,44,1,3947,1,0.0,15,1,36,7
41.0,32,1,10705,10,0.0,1,1,36,7
30.0,62,1,47161,23,10.5,83,0,46,14
20.0,11,1,41504,1,0.0,67,1,36,7
27.0,10,1,50573,1,0.0,35,1,36,7
15.0,5,1,9772,10,0.0,92,1,36,7
12.0,49,1,3515,10,0.0,89,1,26,7
109.0,145,0,23954,4,42.18,74,1,41,2
9.9,145,0,57038,22,1.11,74,1,48,13
24.5,8,0,37758,17,6.13,74,1,29,2
11.0,40,1,52711,10,0.0,15,1,27,7
10.0,6,1,56595,10,0.0,53,1,36,7
80.0,42,1,51402,10,0.0,35,1,36,7
22.1,6,0,23944,9,5.53,74,1,32,2
10.0,5,1,25606,10,0.0,74,1,55,7
26.0,6,0,46710,8,9.1,81,1,28,9
109.0,25,0,34913,24,42.18,13,1,46,9
21.0,5,1,57038,10,0.0,36,1,35,7
13.0,39,1,23879,10,0.0,36,1,25,7
33.5,36,0,57038,9,8.38,74,1,25,2
62.0,30,1,54072,1,0.0,44,1,36,7
63.5,42,0,38995,17,15.88,74,1,29,2
10.42,102,0,50047,22,2.92,74,1,48,13
24.0,10,1,35942,1,0.0,36,1,36,7
30.0,19,1,3515,10,0.0,32,1,36,7
22.0,4,0,57038,8,7.7,15,1,32,9
40.0,5,1,55285,10,0.0,83,1,36,7
58.0,34,0,30136,24,20.3,32,1,55,9
20.0,38,1,8968,1,0.0,67,1,36,7
11.15,3,0,23941,2,3.9,67,1,48,1
109.0,145,0,51661,4,42.18,74,1,39,2
69.0,145,1,3515,10,0.0,28,1,36,7
80.5,25,0,48436,9,20.13,74,1,32,2
34.0,32,1,7310,1,0.0,44,1,54,7
45.0,14,1,51204,1,0.0,15,1,36,7
43.0,12,1,32262,1,0.0,15,1,36,7
20.0,45,1,16003,1,0.0,92,1,36,7
18.0,3,0,48186,8,6.3,83,1,44,9
27.0,3,0,50529,9,6.75,74,1,25,2
20.0,54,1,3976,1,0.0,36,1,29,7
109.0,145,0,23336,4,42.18,74,1,46,2
15.0,8,1,39352,10,0.0,15,1,36,7
108.9,16,1,56893,16,42.18,27,1,52,6
21.0,5,1,3515,1,0.0,36,1,36,7
9.9,31,1,21189,16,29.7,1,1,33,6
80.0,53,1,36681,10,0.0,13,1,50,7
35.0,28,0,28461,8,12.25,40,1,32,9
29.7,12,1,39036,16,17.82,53,1,28,6
82.55,24,0,20344,17,20.64,74,1,32,2
18.5,3,0,57038,17,4.63,74,1,55,2
20.0,34,1,47847,1,0.0,67,1,26,7
20.0,15,1,29121,1,0.0,53,1,36,7
37.0,41,0,24136,8,12.95,36,1,32,9
22.0,3,0,23302,8,7.7,40,1,34,9
22.0,31,0,27445,8,7.7,35,1,38,9
15.0,14,1,57038,10,0.0,74,1,35,7
79.2,12,1,31691,16,42.18,83,1,55,6
47.5,14,0,57038,17,11.88,74,1,25,2
20.0,36,1,25514,1,0.0,83,1,36,7
109.0,145,0,52634,4,42.18,74,1,41,2
15.0,6,0,45678,24,6.0,11,1,34,12
13.0,55,1,8421,10,0.0,83,1,45,7
22.0,56,1,19579,10,0.0,67,1,36,7
9.9,119,1,39213,16,42.18,88,1,55,6
15.0,38,0,48597,24,6.0,11,1,28,12
49.5,26,1,20115,16,29.7,1,1,31,6
11.0,74,1,37034,10,0.0,92,1,37,7
109.0,145,0,44757,4,42.18,74,1,25,2
21.0,5,0,52167,9,5.25,74,1,32,2
9.9,86,0,43641,22,0.77,74,1,48,13
59.4,7,1,14155,16,35.64,74,1,27,6
20.0,35,1,56917,1,0.0,53,1,36,7
25.0,5,1,57038,18,16.25,53,1,55,11
26.0,21,0,11183,8,9.1,32,1,25,9
18.0,11,1,12623,10,0.0,83,1,36,7
17.0,88,1,57038,10,0.0,35,1,35,7
47.0,16,0,30150,9,11.75,74,1,25,2
11.0,145,1,29146,10,0.0,36,1,36,7
54.5,13,0,33442,17,13.63,74,1,25,2
29.0,4,0,50957,17,7.25,74,1,38,2
22.0,11,0,46701,8,7.7,83,1,51,9
109.0,110,0,57038,17,42.18,74,1,35,2
39.0,19,0,8515,24,13.65,83,1,51,9
10.0,79,1,26270,10,0.0,44,1,25,7
20.0,8,1,3515,1,0.0,83,1,36,7
35.0,21,0,46250,8,12.25,15,1,32,9
25.0,20,1,49452,1,0.0,32,1,36,7
39.6,12,1,37343,16,23.76,83,1,46,6
35.0,67,1,18655,10,0.0,77,1,36,7
30.0,14,1,57038,23,10.5,83,0,25,14
104.0,104,1,24233,1,0.0,89,1,44,7
18.0,29,0,10164,8,6.3,83,1,55,9
20.0,6,1,13548,0,0.0,92,1,36,7
69.3,12,1,50077,16,41.58,88,1,31,6
35.0,89,1,56722,1,0.0,15,1,36,7
13.5,16,0,39673,9,3.38,74,1,30,2
30.0,8,1,54723,23,10.5,83,0,49,14
20.0,9,0,55726,9,5.0,74,1,25,2
36.0,9,1,52316,10,0.0,92,1,36,7
29.0,31,1,39751,1,0.0,36,1,36,7
90.0,8,1,3515,1,0.0,36,1,36,7
20.0,8,0,57038,9,5.0,74,1,32,2
109.0,145,0,22693,4,42.18,74,1,32,2
109.0,145,0,48986,3,42.18,74,1,45,2
9.9,145,0,57038,22,0.31,74,1,48,13
10.0,3,1,51257,10,0.0,92,1,36,7
18.5,10,0,35458,17,4.63,74,1,32,2
22.0,20,0,16561,8,7.7,83,1,39,9
42.0,15,1,57038,19,27.3,32,1,54,11
103.0,56,1,54065,1,0.0,44,1,36,7
22.0,10,0,57038,8,7.7,12,1,39,9
50.0,5,1,43548,1,0.0,15,1,36,7
29.0,145,1,39659,12,9.57,83,0,31,5
109.0,145,0,27100,4,42.18,74,1,36,2
109.0,124,1,16205,1,0.0,89,1,51,7
19.0,98,1,38886,10,0.0,74,1,36,7
29.0,10,1,30335,1,0.0,32,1,36,7
109.0,145,0,29255,3,42.18,74,1,55,2
88.0,107,1,44646,1,0.0,88,1,36,7
36.0,5,1,31884,1,0.0,15,1,36,7
87.0,20,1,54060,1,0.0,74,1,55,7
64.0,33,1,23241,10,0.0,89,1,55,7
46.0,90,1,15795,1,0.0,40,1,36,7
9.9,110,0,24333,22,2.35,74,1,48,13
18.0,3,0,29045,8,6.3,92,1,44,9
109.0,35,1,57038,1,0.0,61,1,35,7
28.0,18,1,27060,24,10.64,36,1,48,10
26.0,14,0,20062,8,9.1,32,1,55,9
19.0,125,1,10301,10,0.0,67,1,36,7
22.1,31,0,24153,9,5.53,74,1,25,2
29.0,31,1,39751,1,0.0,36,1,36,7
59.4,46,1,39012,16,35.64,1,1,31,6
28.0,5,1,54842,10,0.0,15,1,36,7
109.0,14,1,45369,16,42.18,20,1,41,6
26.0,8,0,7251,8,9.1,15,1,44,9
109.0,145,0,17563,4,42.18,74,1,30,2
20.0,18,1,3515,1,0.0,92,1,36,7
29.0,26,1,53906,0,0.0,64,1,36,7
22.5,6,0,57038,17,5.63,74,1,33,2
16.0,40,1,57038,10,0.0,83,1,41,7
88.0,107,1,44646,1,0.0,88,1,36,7
20.0,11,1,54298,0,0.0,74,1,36,7
26.0,125,1,7131,1,0.0,92,1,36,7
38.0,145,1,26752,1,0.0,44,1,36,7
109.0,38,0,35845,24,42.18,29,1,55,9
20.0,17,1,32074,1,0.0,59,1,36,7
109.0,145,0,48654,4,40.25,74,1,37,2
18.0,5,0,3515,8,6.3,53,1,55,9
11.0,56,1,51265,10,0.0,35,1,34,7
85.0,57,1,3515,1,0.0,62,1,36,7
10.0,5,1,11814,10,0.0,15,1,55,7
65.0,105,1,13053,1,0.0,88,1,36,7
20.0,24,1,27863,0,0.0,35,1,36,7
70.0,93,1,39564,1,0.0,89,1,29,7
18.5,5,0,35076,17,4.63,74,1,55,2
109.0,145,0,57038,3,42.18,74,1,35,2
62.25,11,0,3515,17,15.56,74,1,33,2
23.0,39,1,16076,10,0.0,88,1,36,7
10.0,50,1,56392,10,0.0,83,1,33,7
84.0,120,1,42098,1,0.0,15,1,36,7
39.0,12,0,41253,17,9.75,74,1,43,2
89.1,22,1,38677,16,42.18,80,1,55,6
9.9,14,1,43813,0,0.0,59,1,36,7
22.0,15,0,11875,8,7.7,83,1,44,9
24.05,5,0,23564,17,6.01,74,1,26,2
21.0,6,0,51837,9,5.25,74,1,45,2
13.0,71,1,3515,10,0.0,67,1,36,7
89.1,13,1,54795,16,42.18,1,1,47,6
109.0,145,0,22161,3,42.18,74,1,43,2
39.6,15,1,35265,16,23.76,40,1,46,6
10.0,16,1,18465,10,0.0,74,1,36,7
97.8,105,0,55907,17,24.45,74,1,38,2
35.0,28,0,57038,8,12.25,78,1,48,9
35.0,37,0,10381,8,12.25,15,1,39,9
29.7,38,1,16601,16,17.82,44,1,30,6
40.0,44,0,44208,8,14.0,15,1,33,9
109.0,59,0,44441,13,40.13,74,1,28,2
9.9,6,0,57038,9,4.0,74,1,39,2
79.2,10,1,55413,16,42.18,1,1,31,6
53.0,16,0,42031,9,13.25,74,1,30,2
56.0,145,1,17399,10,0.0,78,1,27,7
10.0,8,1,44683,10,0.0,36,1,36,7
109.0,145,0,17563,4,42.18,74,1,30,2
18.0,3,0,43339,8,6.3,53,1,53,9
10.0,25,1,3515,10,0.0,74,1,38,7
49.5,17,1,13221,16,29.7,53,1,43,6
13.5,5,0,37306,9,3.38,74,1,28,2
33.5,13,0,42373,9,8.38,74,1,35,2
109.0,62,1,12109,16,42.18,1,1,50,6
81.0,46,1,33460,1,0.0,21,1,36,7
16.0,93,1,25578,10,0.0,13,1,25,7
39.0,9,1,3515,10,0.0,32,1,55,7
26.0,40,0,31988,8,9.1,1,1,55,9
14.0,123,1,20200,10,0.0,15,1,36,7
21.0,30,1,30065,1,0.0,83,1,36,7
54.0,5,1,41894,1,0.0,36,1,36,7
49.5,10,1,35271,16,29.7,83,1,27,6
44.0,4,1,29266,1,0.0,67,1,36,7
108.9,115,1,42236,16,42.18,1,1,36,6
10.0,7,1,19597,10,0.0,53,1,28,7
36.0,11,0,28478,24,12.6,40,1,49,9
29.0,50,1,51325,12,9.57,83,0,55,4
18.0,7,1,30407,10,0.0,53,1,36,7
10.0,21,1,4348,10,0.0,36,1,36,7
80.0,59,1,52890,10,0.0,37,1,36,7
56.0,16,1,43594,10,0.0,35,1,36,7
80.0,26,1,57038,10,0.0,89,1,38,7
20.0,76,1,19529,1,0.0,36,1,33,7
30.0,14,1,45891,1,0.0,15,1,36,7
45.0,12,0,27584,24,15.75,81,1,39,9
39.0,10,1,10051,10,0.0,74,1,36,7
86.0,106,1,8094,15,32.68,39,1,48,10
45.0,24,0,57038,24,15.75,44,1,40,9
80.0,78,1,24483,10,0.0,2,1,36,7
109.0,145,1,10035,1,0.0,89,1,53,7
19.0,14,1,41139,10,0.0,67,1,36,7
36.0,145,1,19053,1,0.0,44,1,36,7
79.2,44,1,45176,16,42.18,1,1,31,6
38.0,26,1,41926,10,0.0,40,1,36,7
99.0,98,1,37495,16,42.18,1,1,43,6
14.0,3,1,5556,10,0.0,67,1,36,7
79.2,14,1,3515,16,42.18,89,1,48,6
19.0,3,1,21600,10,0.0,89,1,30,7
23.0,34,1,3515,0,0.0,74,1,36,7
10.0,10,1,7038,10,0.0,36,1,36,7
80.0,127,1,51238,10,0.0,77,1,36,7
20.0,16,1,12125,1,0.0,83,1,40,7
29.7,15,1,10757,16,17.82,63,1,28,6
81.5,45,0,41442,17,20.38,74,1,43,2
18.0,3,0,32487,8,6.3,92,1,55,9
49.5,61,1,19666,16,29.7,83,1,51,6
109.0,43,1,15602,1,0.0,89,1,55,7
16.0,11,0,56107,9,4.0,74,1,34,2
80.0,66,1,44148,10,0.0,13,1,45,7
20.0,145,1,26113,1,0.0,67,1,36,7
10.0,68,1,46407,10,0.0,35,1,34,7
80.0,38,1,28677,10,0.0,80,1,36,7
23.0,19,1,31893,1,0.0,83,1,36,7
24.0,16,1,51565,10,0.0,35,1,36,7
109.0,145,0,57038,4,42.18,74,1,30,2
29.0,18,1,5057,10,0.0,15,1,36,7
29.7,24,1,7829,16,17.82,1,1,41,6
48.5,29,0,40073,17,12.13,74,1,28,2
23.5,9,0,28304,9,5.88,74,1,28,2
20.0,7,1,57038,0,0.0,53,1,36,7
29.0,85,1,13193,12,9.57,83,0,55,4
19.8,8,1,57038,16,11.88,1,1,31,6
24.0,9,1,57038,10,0.0,15,1,35,7
44.0,36,1,34072,10,0.0,44,1,36,7
9.9,17,1,14159,16,35.64,1,1,44,6
40.0,42,0,11168,8,14.0,44,1,28,9
19.0,13,1,51744,10,0.0,15,1,36,7
69.0,19,0,57038,24,24.15,65,1,55,9
109.0,145,1,32542,1,0.0,40,1,36,7
18.0,6,0,39691,9,4.5,74,1,27,2
16.0,16,0,43202,9,4.0,74,1,42,2
17.0,6,1,57038,10,0.0,40,1,36,7
109.0,145,0,23340,3,42.18,74,1,55,2
32.0,31,1,11307,1,0.0,15,1,36,7
109.0,74,1,19740,1,0.0,44,1,30,7
16.0,3,1,19121,10,0.0,41,1,42,7
37.0,8,0,49752,17,9.25,74,1,28,2
10.0,6,1,16935,10,0.0,53,1,34,7
16.0,14,1,21579,10,0.0,67,1,36,7
109.0,145,1,49548,5,42.18,15,1,35,11
14.0,11,1,7580,10,0.0,36,1,36,7
108.9,66,1,50228,16,42.18,1,1,31,6
10.0,19,1,45428,10,0.0,32,1,54,7
31.0,20,1,6925,1,0.0,83,1,36,7
35.0,40,1,10236,1,0.0,67,1,36,7
13.0,3,1,26985,10,0.0,67,1,36,7
108.9,36,1,23118,16,42.18,69,1,35,6
32.0,41,1,10910,0,0.0,89,1,55,7
32.0,24,1,56018,10,0.0,42,1,36,7
12.0,3,1,29718,10,0.0,32,1,36,7
109.0,145,0,26051,4,42.18,74,1,55,2
26.0,55,0,23522,8,9.1,15,1,37,9
53.5,128,0,37584,9,13.38,74,1,53,2
69.3,39,1,28600,16,41.58,69,1,31,6
109.0,79,0,57038,9,42.18,74,1,29,2
42.0,5,1,20840,1,0.0,15,1,36,7
39.0,43,1,57038,10,0.0,40,1,35,7
39.6,12,1,57038,16,23.76,53,1,29,6
28.0,81,1,41801,24,10.64,36,1,48,10
30.0,24,1,52062,23,10.5,53,0,39,14
32.0,65,1,36832,1,0.0,15,1,36,7
109.0,145,0,54993,4,42.18,74,1,37,2
27.0,26,0,43365,9,6.75,74,1,55,2
39.6,82,1,42061,16,23.76,29,1,38,6
29.0,71,1,49460,1,0.0,81,1,36,7
27.0,26,0,43365,9,6.75,74,1,55,2
59.4,29,1,55215,16,35.64,62,1,35,6
17.0,56,1,17440,10,0.0,32,1,36,7
18.0,32,1,36889,10,0.0,32,1,36,7
81.0,107,0,32360,24,28.35,15,1,42,1
18.0,6,0,39691,9,4.5,74,1,27,2
20.0,24,1,21997,1,0.0,36,1,36,7
76.0,78,1,48569,10,0.0,74,1,36,7
109.0,77,0,4287,24,42.18,15,1,55,9
109.0,45,0,25287,17,27.25,74,1,32,2
51.0,18,1,46633,10,0.0,15,1,36,7
49.5,15,1,32901,16,29.7,1,1,31,6
79.2,52,1,21754,16,42.18,1,1,31,6
20.0,38,1,50259,1,0.0,36,1,36,7
10.0,8,1,47721,10,0.0,89,1,30,7
80.0,21,1,54637,10,0.0,89,1,51,7
96.0,145,0,15946,24,33.6,13,1,35,9
29.7,14,1,7956,16,17.82,53,1,37,6
59.4,19,1,30534,16,35.64,39,1,31,6
18.0,3,0,14564,8,6.3,92,1,49,9
36.5,9,0,33993,13,9.13,74,1,25,2
45.0,18,1,29907,1,0.0,15,1,36,7
9.9,16,1,57038,16,11.88,1,1,31,6
10.0,37,1,8453,10,0.0,53,1,36,7
18.0,42,1,3515,10,0.0,81,1,29,7
29.0,45,1,37972,1,0.0,83,1,29,7
39.6,46,1,37625,16,23.76,77,1,38,6
53.5,31,0,37107,9,13.38,74,1,39,2
28.0,145,1,3959,1,0.0,40,1,36,7
23.0,124,1,17179,10,0.0,44,1,36,7
20.0,26,1,7919,0,0.0,53,1,33,7
18.0,9,0,51306,8,6.3,53,1,55,9
109.0,43,0,49740,2,42.18,83,1,48,1
84.0,120,1,42098,1,0.0,15,1,36,7
80.0,27,1,29545,10,0.0,13,1,39,7
21.0,40,1,9739,1,0.0,83,1,36,7
52.0,77,0,3515,8,18.2,83,1,47,9
35.1,7,0,27590,13,8.78,74,1,28,2
18.0,30,1,54123,10,0.0,92,1,36,7
9.9,16,1,32414,16,5.94,53,1,31,6
74.0,6,1,39922,1,0.0,15,1,36,7
31.0,17,1,13081,10,0.0,35,1,36,7
9.9,44,1,57038,16,41.58,1,1,40,6
29.0,9,1,57038,1,0.0,52,1,35,7
26.0,59,0,3515,8,9.1,32,1,34,9
28.0,17,1,17252,24,10.64,36,1,48,10
35.5,72,0,33192,9,8.88,74,1,37,2
20.0,4,1,9764,1,0.0,53,1,55,7
16.0,23,1,29736,10,0.0,67,1,36,7
33.0,50,1,40841,10,0.0,15,1,36,7
39.0,88,1,48071,1,0.0,35,1,36,7
15.0,70,1,5673,10,0.0,92,1,36,7
41.0,4,1,57038,0,0.0,74,1,36,7
20.0,82,1,19916,1,0.0,36,1,36,7
30.0,72,1,43011,23,10.5,53,0,51,14
39.0,11,1,3515,0,0.0,74,1,36,7
88.0,16,0,53598,13,22.0,74,1,39,2
109.0,145,0,49200,4,40.25,74,1,38,2
32.0,46,1,5001,1,0.0,15,1,36,7
69.3,30,1,43884,16,41.58,83,1,31,6
39.0,19,1,33832,1,0.0,32,1,36,7
18.0,22,1,3515,10,0.0,36,1,39,7
108.9,86,1,47255,16,42.18,1,1,31,6
15.0,5,0,38304,17,3.75,74,1,31,2
20.0,4,1,53901,0,0.0,36,1,36,7
20.0,3,1,34325,0,0.0,35,1,36,7
27.0,21,1,5562,10,0.0,15,1,36,7
19.8,3,1,3515,16,11.88,89,1,37,6
22.0,11,0,19857,8,7.7,83,1,51,9
69.3,47,1,26937,16,41.58,1,1,25,6
58.0,145,0,12452,24,20.3,1,1,55,9
27.0,22,1,36856,10,0.0,83,1,55,7
79.2,105,1,29663,16,42.18,39,1,45,6
75.0,9,1,36019,24,28.5,61,1,48,10
9.9,7,1,12719,16,29.7,77,1,42,6
99.0,13,1,44073,16,42.18,88,1,55,6
109.0,59,1,21239,1,0.0,89,1,25,7
109.0,145,1,55313,5,42.18,89,1,55,11
109.0,21,1,4192,16,42.18,89,1,39,6
54.0,41,1,20134,1,0.0,44,1,36,7
69.3,74,1,44772,16,41.58,83,1,50,6
60.0,17,1,30574,10,0.0,38,1,36,7
18.0,13,1,11060,10,0.0,92,1,36,7
29.5,12,0,31205,9,7.38,74,1,30,2
22.0,6,0,33553,8,7.7,15,1,35,9
45.0,105,0,43000,24,15.75,44,1,25,9
9.9,17,0,32157,22,0.29,74,1,48,13
37.0,54,1,57038,10,0.0,40,1,35,7
9.9,95,1,46041,16,11.88,1,1,55,6
29.0,3,1,56669,15,11.02,36,0,35,10
13.0,13,1,46621,10,0.0,92,1,36,7
10.0,3,1,47893,10,0.0,36,1,36,7
22.0,13,0,57038,8,7.7,36,1,38,9
21.0,6,1,23387,1,0.0,32,1,36,7
30.0,53,1,6448,1,0.0,67,1,36,7
60.0,94,1,3515,1,0.0,39,1,36,7
20.0,16,1,21394,0,0.0,36,1,36,7
44.0,19,1,57038,1,0.0,15,1,35,7
109.0,145,0,23104,4,42.18,74,1,31,2
39.6,5,1,32883,16,23.76,30,1,31,6
34.0,5,1,21859,10,0.0,1,1,36,7
39.6,7,1,57038,16,23.76,83,1,55,6
22.0,3,0,33174,8,7.7,32,1,55,9
10.0,8,1,50013,10,0.0,83,1,25,7
88.0,16,0,53598,13,22.0,74,1,39,2
87.0,8,1,48059,1,0.0,32,1,36,7
19.0,40,1,42958,10,0.0,15,1,36,7
44.0,54,0,50930,8,15.4,1,1,55,9
33.0,5,1,9814,10,0.0,12,1,36,7
55.0,116,1,3515,1,0.0,40,1,36,7
19.0,3,1,52272,10,0.0,53,1,36,7
109.0,145,0,46959,3,42.18,74,1,27,2
86.0,36,1,57038,15,32.68,27,1,25,0
17.0,7,1,30971,10,0.0,74,1,36,7
109.0,145,0,43221,4,42.18,74,1,30,2
20.0,19,1,8361,1,0.0,53,1,26,7
29.0,31,1,11906,12,9.57,83,0,53,4
38.35,12,0,24963,9,9.59,74,1,25,2
38.0,7,1,38218,0,0.0,15,1,36,7
20.0,22,1,28451,0,0.0,67,1,36,7
10.0,11,1,36507,10,0.0,67,1,36,7
10.0,27,1,8624,10,0.0,36,1,36,7
74.25,16,0,3515,17,18.56,74,1,27,2
18.0,34,1,18454,10,0.0,36,1,40,7
12.0,7,1,9406,10,0.0,67,1,42,7
38.0,16,1,31137,10,0.0,83,1,36,7
39.6,34,1,27113,16,23.76,13,1,55,6
73.0,40,1,26272,10,0.0,13,1,29,7
109.0,145,0,57038,4,42.18,74,1,30,2
9.9,29,1,22666,16,29.7,1,1,33,6
15.0,35,1,15053,10,0.0,35,1,36,7
37.0,57,1,10874,10,0.0,40,1,36,7
10.0,39,1,57038,10,0.0,83,1,31,7
18.5,6,0,35457,17,4.63,74,1,39,2
99.45,24,0,30014,13,24.86,74,1,38,2
54.5,39,0,32029,17,13.63,74,1,50,2
12.0,69,1,24463,10,0.0,67,1,36,7
10.0,3,1,49988,10,0.0,12,1,36,7
46.0,90,1,15795,1,0.0,40,1,36,7
99.0,140,1,40269,1,0.0,1,1,36,7
25.0,46,1,44368,10,0.0,53,1,36,7
20.0,29,1,54284,10,0.0,74,1,36,7
40.0,12,1,40653,1,0.0,44,1,36,7
109.0,63,1,32427,1,0.0,82,1,36,7
27.0,11,0,57038,9,6.75,74,1,25,2
36.0,145,1,22275,10,0.0,83,1,30,7
22.0,82,0,24527,8,7.7,36,1,55,9
20.0,15,1,29505,1,0.0,12,1,36,7
14.0,30,1,3515,10,0.0,83,1,36,7
61.0,57,1,31926,10,0.0,21,1,36,7
62.25,11,0,3515,17,15.56,74,1,33,2
109.0,145,0,13433,4,42.18,74,1,31,2
11.0,3,1,44507,10,0.0,74,1,36,7
20.0,3,1,34703,0,0.0,74,1,54,7
10.0,73,1,19102,10,0.0,53,1,25,7
10.55,67,0,40525,22,2.96,74,1,48,13
26.0,101,1,34456,1,0.0,15,1,36,7
18.0,9,0,6385,8,6.3,53,1,49,9
50.0,15,1,8972,1,0.0,81,1,36,7
25.0,14,1,18226,10,0.0,15,1,36,7
18.0,145,1,30627,10,0.0,32,1,36,7
39.6,145,1,42238,16,23.76,63,1,35,6
37.5,15,1,57038,20,24.38,40,1,33,11
63.5,77,0,37595,17,15.88,74,1,43,2
16.0,6,0,46734,9,4.0,74,1,27,2
36.0,14,1,43555,1,0.0,92,1,36,7
34.0,5,1,44513,10,0.0,15,1,36,7
29.5,10,0,52814,17,7.38,74,1,45,2
